hr,weather_desc,is_member,temp_bin,wind_bin,duration_mean,count
15,sky is clear,N,"(40.618, 47.703]","[12.24, 24.48)",25.960201793721975,0.547911547911548
15,sky is clear,N,"(47.703, 54.788]","[0.0, 12.24)",23.806555201698515,1.542997542997543
15,sky is clear,N,"(47.703, 54.788]","[12.24, 24.48)",24.568991097922847,0.828009828009828
15,sky is clear,N,"(54.788, 61.873]","[0.0, 12.24)",23.620006958942238,4.119164619164619
15,sky is clear,N,"(54.788, 61.873]","[12.24, 24.48)",24.966525699414444,1.8882063882063882
15,sky is clear,N,"(54.788, 61.873]","[24.48, 36.72)",18.86207207207207,0.22727272727272727
15,sky is clear,N,"(61.873, 68.958]","[0.0, 12.24)",23.293681269154497,13.628992628992629
15,sky is clear,N,"(61.873, 68.958]","[12.24, 24.48)",24.138874378109453,3.2923832923832923
15,sky is clear,N,"(68.958, 76.042]","[0.0, 12.24)",23.48418009386945,8.463144963144963
15,sky is clear,N,"(68.958, 76.042]","[12.24, 24.48)",22.081441048034936,2.8132678132678133
15,sky is clear,N,"(68.958, 76.042]","[24.48, 36.72)",23.257451923076925,0.25552825552825553
15,sky is clear,N,"(76.042, 83.127]","[0.0, 12.24)",21.727654320987654,0.8292383292383292
15,sky is clear,Y,"(33.534, 40.618]","[0.0, 12.24)",11.006623134328358,0.6584766584766585
15,sky is clear,Y,"(40.618, 47.703]","[0.0, 12.24)",13.116759202138597,3.982800982800983
15,sky is clear,Y,"(40.618, 47.703]","[12.24, 24.48)",11.845768463073853,2.0515970515970516
15,sky is clear,Y,"(47.703, 54.788]","[0.0, 12.24)",12.208177739180778,5.658476658476658
15,sky is clear,Y,"(47.703, 54.788]","[12.24, 24.48)",12.838807373965388,3.2653562653562656
15,sky is clear,Y,"(54.788, 61.873]","[0.0, 12.24)",13.10338753387534,14.506142506142506
15,sky is clear,Y,"(54.788, 61.873]","[12.24, 24.48)",13.023018784039124,7.368550368550369
15,sky is clear,Y,"(54.788, 61.873]","[24.48, 36.72)",11.675465313028765,1.452088452088452
15,sky is clear,Y,"(61.873, 68.958]","[0.0, 12.24)",13.217294849691854,41.32923832923833
15,sky is clear,Y,"(61.873, 68.958]","[12.24, 24.48)",13.228855230578768,10.584766584766585
15,sky is clear,Y,"(68.958, 76.042]","[0.0, 12.24)",13.1975084514671,21.925061425061426
15,sky is clear,Y,"(68.958, 76.042]","[12.24, 24.48)",12.78910575544995,10.857493857493857
15,sky is clear,Y,"(68.958, 76.042]","[24.48, 36.72)",12.674617394550205,1.097051597051597
15,sky is clear,Y,"(76.042, 83.127]","[0.0, 12.24)",12.53345800748045,3.613022113022113
15,rain,N,"(61.873, 68.958]","[0.0, 12.24)",21.41031457955233,2.0307125307125307
15,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",13.356451161488945,1.4631449631449631
16,cloudy,N,"(33.534, 40.618]","[0.0, 12.24)",16.89212121212121,0.06756756756756757
16,cloudy,N,"(33.534, 40.618]","[12.24, 24.48)",22.114423076923075,0.5749385749385749
16,cloudy,N,"(33.534, 40.618]","[24.48, 36.72)",22.747587719298245,0.09336609336609336
16,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",22.000725900116144,0.7051597051597052
16,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",22.4969739292365,0.4398034398034398
16,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",20.069351230425056,0.5491400491400491
16,cloudy,N,"(40.618, 47.703]","[36.72, 48.96)",15.687202380952382,0.0687960687960688
16,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",24.607558889964505,2.538083538083538
16,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",22.504404432132965,2.2174447174447174
16,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",20.185895404120444,0.7751842751842751
16,cloudy,N,"(47.703, 54.788]","[36.72, 48.96)",20.49047619047619,0.10319410319410319
16,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",21.980884586180714,1.0786240786240786
16,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",22.838033937975425,4.199017199017199
16,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",19.55821447437929,0.7751842751842751
16,cloudy,N,"(54.788, 61.873]","[36.72, 48.96)",17.449358974358976,0.03194103194103194
16,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",21.967163272597357,5.7309582309582305
16,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",21.717073282163746,4.481572481572481
16,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",21.092944466120432,3.1486486486486487
16,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",22.48823108757836,13.457002457002456
16,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",21.976255829842852,13.785012285012286
16,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",23.25310369573018,2.2825552825552826
16,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",21.753682974018794,5.926289926289926
16,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",21.086632889222493,6.546683046683047
16,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",21.346302616609783,1.0798525798525798
16,cloudy,N,"(83.127, 90.212]","[0.0, 12.24)",21.006813417190774,0.19533169533169534
16,cloudy,N,"(83.127, 90.212]","[12.24, 24.48)",20.307549019607844,1.253071253071253
16,cloudy,Y,"(33.534, 40.618]","[0.0, 12.24)",11.531130766562608,1.1805896805896805
16,cloudy,Y,"(33.534, 40.618]","[12.24, 24.48)",11.37762222634279,6.625307125307125
16,cloudy,Y,"(33.534, 40.618]","[24.48, 36.72)",10.706691969636436,3.074938574938575
16,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",12.170340661517132,6.202702702702703
16,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",11.89907202102324,4.986486486486487
16,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",11.41264606396064,5.326781326781327
16,cloudy,Y,"(40.618, 47.703]","[36.72, 48.96)",11.29016439909297,0.7223587223587223
16,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",13.009110770899117,12.839066339066338
16,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",12.222888982142024,17.565110565110565
16,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",12.153591765221199,5.6093366093366095
16,cloudy,Y,"(47.703, 54.788]","[36.72, 48.96)",9.895644599303136,0.7051597051597052
16,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",12.95833090308156,8.425061425061426
16,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",12.994723695334718,21.31203931203931
16,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",13.303928123694108,5.87960687960688
16,cloudy,Y,"(54.788, 61.873]","[36.72, 48.96)",12.234267912772586,1.183046683046683
16,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",13.204107642532355,28.0982800982801
16,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",13.503533361756554,23.051597051597053
16,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",13.139310634355367,14.143734643734645
16,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",13.089353955846411,40.547911547911546
16,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",13.227042084200674,50.75429975429975
16,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",13.468774055145436,6.49017199017199
16,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",13.100600820889007,23.445945945945947
16,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",13.191568242732018,31.93243243243243
16,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",13.206895498064778,6.030712530712531
16,cloudy,Y,"(83.127, 90.212]","[0.0, 12.24)",13.219405656999642,1.1437346437346438
16,cloudy,Y,"(83.127, 90.212]","[12.24, 24.48)",12.529542897327707,2.9115479115479115
16,cloudy,N,"(33.534, 40.618]","[0.0, 12.24)",20.882037037037037,0.22113022113022113
16,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",19.26139240506329,0.8734643734643734
16,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",23.817041446208112,0.9287469287469288
16,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",20.128095238095238,0.128992628992629
16,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",21.662426035502957,0.8304668304668305
16,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",23.329186991869918,0.25184275184275184
16,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",22.38926718547341,0.6314496314496314
16,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",21.398133939566165,4.323095823095823
16,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",20.856802721088435,0.060196560196560195
16,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",22.262243699071444,10.804668304668304
16,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",21.70543661213223,6.082309582309582
16,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",23.91575907590759,0.7444717444717445
16,cloudy,N,"(61.873, 68.958]","[36.72, 48.96)",22.04153944020356,0.6437346437346437
16,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",21.833993293379,11.47911547911548
16,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",21.12805347418417,10.001228501228502
16,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",21.343410023185303,2.296068796068796
16,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",22.565552961774145,4.2100737100737105
16,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",21.182016862658088,5.536855036855036
16,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",22.377195247933887,2.3783783783783785
16,cloudy,Y,"(33.534, 40.618]","[0.0, 12.24)",11.847405739072405,2.4545454545454546
16,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",11.363803368585979,5.2272727272727275
16,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",11.322995537088335,5.321867321867322
16,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",10.843607305936073,0.6277641277641277
16,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",12.332636734197239,6.7309582309582305
16,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",13.592918192918194,2.347665847665848
16,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",12.359495192307692,2.555282555282555
16,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",13.374811873422065,16.706388206388205
16,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",12.198895669863413,1.4090909090909092
16,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",13.575208094410122,33.20761670761671
16,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",13.575369921980093,24.353808353808354
16,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",13.458803326102675,3.398034398034398
16,cloudy,Y,"(61.873, 68.958]","[36.72, 48.96)",13.496786811958648,1.4656019656019657
16,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",13.322191554217316,44.06388206388206
16,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",13.515392943574067,35.36486486486486
16,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",13.557545260915868,7.69041769041769
16,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",13.49941229457773,18.63882063882064
16,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",13.334559433770218,26.151105651105652
16,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",13.514790113770106,9.394348894348894
16,haze,N,"(61.873, 68.958]","[0.0, 12.24)",21.03841201716738,0.5724815724815725
16,haze,N,"(68.958, 76.042]","[0.0, 12.24)",22.030773291105834,1.5515970515970516
16,haze,N,"(68.958, 76.042]","[12.24, 24.48)",22.670713760117735,0.5565110565110565
16,haze,N,"(76.042, 83.127]","[0.0, 12.24)",23.090303379416284,1.0663390663390664
16,haze,N,"(76.042, 83.127]","[12.24, 24.48)",20.657535460992907,0.23095823095823095
16,haze,Y,"(61.873, 68.958]","[0.0, 12.24)",12.894343780607247,2.5085995085995085
16,haze,Y,"(68.958, 76.042]","[0.0, 12.24)",13.301504601840737,5.116707616707616
16,haze,Y,"(68.958, 76.042]","[12.24, 24.48)",13.702319958847736,3.98034398034398
16,haze,Y,"(76.042, 83.127]","[0.0, 12.24)",13.342996313849394,3.1105651105651106
16,haze,Y,"(76.042, 83.127]","[12.24, 24.48)",12.7054033970276,1.9287469287469288
16,rain,N,"(40.618, 47.703]","[24.48, 36.72)",11.006410256410255,0.01597051597051597
16,rain,N,"(47.703, 54.788]","[0.0, 12.24)",25.60545977011494,0.07125307125307126
16,rain,N,"(68.958, 76.042]","[0.0, 12.24)",20.203314121037465,0.4262899262899263
16,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",11.53871158392435,0.3464373464373464
16,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",12.480093555093555,1.1818181818181819
16,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",13.571697264218862,2.2751842751842752
16,rain,N,"(68.958, 76.042]","[24.48, 36.72)",22.792517006802722,0.300982800982801
16,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",13.350908430232558,1.6904176904176904
16,light intensity drizzle,N,"(47.703, 54.788]","[12.24, 24.48)",18.548427672955977,0.13022113022113022
16,light intensity drizzle,Y,"(47.703, 54.788]","[12.24, 24.48)",12.512045813586099,1.5552825552825553
16,rain,N,"(40.618, 47.703]","[0.0, 12.24)",21.78529411764706,0.020884520884520884
16,rain,N,"(47.703, 54.788]","[0.0, 12.24)",22.466978193146417,0.13144963144963145
16,rain,N,"(47.703, 54.788]","[12.24, 24.48)",21.562419700214132,0.5737100737100738
16,rain,N,"(47.703, 54.788]","[24.48, 36.72)",17.100877192982455,0.02334152334152334
16,rain,N,"(54.788, 61.873]","[0.0, 12.24)",18.16812865497076,0.2800982800982801
16,rain,N,"(54.788, 61.873]","[24.48, 36.72)",17.733585858585858,0.08108108108108109
16,rain,N,"(61.873, 68.958]","[0.0, 12.24)",23.690213854021387,0.8808353808353808
16,rain,N,"(61.873, 68.958]","[12.24, 24.48)",22.415273775216136,0.4262899262899263
16,rain,N,"(61.873, 68.958]","[24.48, 36.72)",21.573691186216035,0.6179361179361179
16,rain,N,"(68.958, 76.042]","[0.0, 12.24)",20.050857568978373,1.0982800982800982
16,rain,N,"(68.958, 76.042]","[12.24, 24.48)",22.038542914171657,1.0257985257985258
16,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",11.332954135066812,1.133906633906634
16,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",13.472192513368984,1.6081081081081081
16,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",12.403464285714286,1.71990171990172
16,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",11.088555078683834,1.144963144963145
16,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",12.69823973896617,2.3845208845208847
16,rain,Y,"(54.788, 61.873]","[24.48, 36.72)",11.575116476069462,1.9336609336609336
16,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",12.672237442922375,1.7936117936117937
16,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",12.594673859126983,3.302211302211302
16,rain,Y,"(61.873, 68.958]","[24.48, 36.72)",11.092158671586715,1.3316953316953317
16,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",12.532313732135798,7.249385749385749
16,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",13.052845886987711,6.964373464373464
16,rain,N,"(33.534, 40.618]","[0.0, 12.24)",17.379166666666666,0.0687960687960688
16,rain,N,"(33.534, 40.618]","[12.24, 24.48)",13.702083333333333,0.029484029484029485
16,rain,N,"(40.618, 47.703]","[0.0, 12.24)",23.48012048192771,0.10196560196560196
16,rain,N,"(40.618, 47.703]","[12.24, 24.48)",19.64501661129568,0.36977886977886976
16,rain,N,"(40.618, 47.703]","[24.48, 36.72)",21.285018726591762,0.21867321867321868
16,rain,N,"(47.703, 54.788]","[0.0, 12.24)",19.11956349206349,1.031941031941032
16,rain,N,"(47.703, 54.788]","[12.24, 24.48)",18.984024179620032,0.4742014742014742
16,rain,N,"(47.703, 54.788]","[24.48, 36.72)",18.046376811594204,0.1977886977886978
16,rain,N,"(54.788, 61.873]","[0.0, 12.24)",18.459568874868562,0.3894348894348894
16,rain,N,"(54.788, 61.873]","[12.24, 24.48)",17.266666666666666,0.17567567567567569
16,rain,N,"(54.788, 61.873]","[24.48, 36.72)",23.3437369519833,0.5884520884520884
16,rain,N,"(61.873, 68.958]","[0.0, 12.24)",22.237298569617963,2.2616707616707616
16,rain,N,"(61.873, 68.958]","[12.24, 24.48)",20.39186046511628,0.31695331695331697
16,rain,N,"(61.873, 68.958]","[24.48, 36.72)",12.042222222222222,0.018427518427518427
16,rain,N,"(68.958, 76.042]","[0.0, 12.24)",21.441048292108363,0.6953316953316954
16,rain,N,"(68.958, 76.042]","[12.24, 24.48)",21.855099894847527,1.1683046683046683
16,rain,N,"(68.958, 76.042]","[24.48, 36.72)",22.536610878661087,0.5872235872235873
16,rain,N,"(76.042, 83.127]","[0.0, 12.24)",20.269260700389104,0.3157248157248157
16,rain,N,"(76.042, 83.127]","[36.72, 48.96)",16.720272435897435,0.25552825552825553
16,rain,Y,"(33.534, 40.618]","[0.0, 12.24)",9.05125541125541,0.47297297297297297
16,rain,Y,"(33.534, 40.618]","[12.24, 24.48)",9.260600255427843,0.32063882063882065
16,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",13.53888888888889,1.3673218673218672
16,rain,Y,"(40.618, 47.703]","[12.24, 24.48)",10.5963056396457,3.652334152334152
16,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",10.388643790849674,2.506142506142506
16,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",11.892622950819673,8.018427518427519
16,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",12.509431834715553,5.628992628992629
16,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",11.600540667606959,2.613022113022113
16,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",11.776553472467869,3.472972972972973
16,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",10.96373580494322,2.4520884520884523
16,rain,Y,"(54.788, 61.873]","[24.48, 36.72)",12.104696449026346,1.42997542997543
16,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",13.308569217995169,10.85012285012285
16,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",12.75464197530864,3.3169533169533167
16,rain,Y,"(61.873, 68.958]","[24.48, 36.72)",9.693768115942028,0.4238329238329238
16,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",12.874581430745815,4.304668304668304
16,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",13.367025862068965,7.125307125307125
16,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",13.087780431321466,5.658476658476658
16,rain,Y,"(76.042, 83.127]","[0.0, 12.24)",12.651900812165197,2.36977886977887
16,rain,Y,"(76.042, 83.127]","[36.72, 48.96)",12.556648396264716,2.017199017199017
16,snow,N,"(33.534, 40.618]","[0.0, 12.24)",22.447916666666668,0.07862407862407862
16,snow,N,"(33.534, 40.618]","[36.72, 48.96)",16.31580459770115,0.07125307125307126
16,snow,Y,"(33.534, 40.618]","[0.0, 12.24)",10.810565476190476,0.5503685503685504
16,snow,Y,"(33.534, 40.618]","[36.72, 48.96)",11.331740322028091,1.1953316953316953
16,snow,N,"(33.534, 40.618]","[12.24, 24.48)",21.054605263157896,0.09336609336609336
16,snow,Y,"(33.534, 40.618]","[12.24, 24.48)",11.950420560747663,1.3144963144963144
16,mist,N,"(40.618, 47.703]","[12.24, 24.48)",20.898516579406632,0.23464373464373464
16,mist,N,"(40.618, 47.703]","[24.48, 36.72)",18.312666666666665,0.030712530712530713
16,mist,N,"(40.618, 47.703]","[36.72, 48.96)",22.816666666666666,0.0171990171990172
16,mist,N,"(47.703, 54.788]","[0.0, 12.24)",19.37241379310345,0.03562653562653563
16,mist,N,"(47.703, 54.788]","[12.24, 24.48)",18.70548941798942,0.3095823095823096
16,mist,N,"(54.788, 61.873]","[0.0, 12.24)",18.26613475177305,0.23095823095823095
16,mist,N,"(54.788, 61.873]","[12.24, 24.48)",18.26887486855941,0.3894348894348894
16,mist,N,"(54.788, 61.873]","[24.48, 36.72)",14.448484848484847,0.013513513513513514
16,mist,N,"(61.873, 68.958]","[0.0, 12.24)",20.54895411605938,1.8206388206388207
16,mist,N,"(61.873, 68.958]","[12.24, 24.48)",20.1916123424598,0.9422604422604423
16,mist,N,"(68.958, 76.042]","[0.0, 12.24)",18.313857251328777,0.5393120393120393
16,mist,N,"(68.958, 76.042]","[12.24, 24.48)",22.20281124497992,1.2235872235872236
16,mist,N,"(68.958, 76.042]","[24.48, 36.72)",21.184887459807076,0.3820638820638821
16,mist,N,"(76.042, 83.127]","[12.24, 24.48)",23.28388203017833,0.597051597051597
16,mist,N,"(83.127, 90.212]","[0.0, 12.24)",19.729597701149427,0.6412776412776413
16,mist,Y,"(40.618, 47.703]","[12.24, 24.48)",11.21981753674607,2.423832923832924
16,mist,Y,"(40.618, 47.703]","[24.48, 36.72)",9.703062015503876,0.5282555282555282
16,mist,Y,"(40.618, 47.703]","[36.72, 48.96)",11.423079004329004,0.7567567567567568
16,mist,Y,"(47.703, 54.788]","[0.0, 12.24)",9.818164362519202,0.5331695331695332
16,mist,Y,"(47.703, 54.788]","[12.24, 24.48)",11.80307781649245,3.5257985257985256
16,mist,Y,"(47.703, 54.788]","[24.48, 36.72)",11.685387902695595,1.2457002457002457
16,mist,Y,"(54.788, 61.873]","[0.0, 12.24)",12.198764142732811,2.3525798525798525
16,mist,Y,"(54.788, 61.873]","[12.24, 24.48)",11.361095179571214,2.998771498771499
16,mist,Y,"(54.788, 61.873]","[24.48, 36.72)",8.247555555555556,0.2764127764127764
16,mist,Y,"(61.873, 68.958]","[0.0, 12.24)",12.144072218743478,13.733415233415233
16,mist,Y,"(61.873, 68.958]","[12.24, 24.48)",11.453992890243127,6.450859950859951
16,mist,Y,"(68.958, 76.042]","[0.0, 12.24)",12.560145372645373,4.0
16,mist,Y,"(68.958, 76.042]","[12.24, 24.48)",12.767037331215251,7.733415233415234
16,mist,Y,"(68.958, 76.042]","[24.48, 36.72)",11.117386666666667,0.7678132678132679
16,mist,Y,"(76.042, 83.127]","[12.24, 24.48)",13.006617086193746,1.0737100737100738
16,mist,Y,"(83.127, 90.212]","[0.0, 12.24)",13.266567076742824,3.495085995085995
16,rain,N,"(40.618, 47.703]","[0.0, 12.24)",14.932857142857141,0.042997542997543
16,rain,N,"(47.703, 54.788]","[12.24, 24.48)",24.432539682539684,0.025798525798525797
16,rain,N,"(47.703, 54.788]","[24.48, 36.72)",18.60421052631579,0.1167076167076167
16,rain,N,"(54.788, 61.873]","[0.0, 12.24)",17.473831070889894,0.542997542997543
16,rain,N,"(61.873, 68.958]","[12.24, 24.48)",13.584375,0.03931203931203931
16,rain,N,"(68.958, 76.042]","[0.0, 12.24)",20.200704225352112,0.2616707616707617
16,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",10.814329437952143,0.7358722358722358
16,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",8.664397905759163,0.23464373464373464
16,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",11.492924889092855,2.676904176904177
16,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",11.507334157395963,2.981572481572482
16,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",9.29705459770115,0.28501228501228504
16,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",13.020345842531272,1.6695331695331694
16,cloudy,N,"(33.534, 40.618]","[0.0, 12.24)",18.897191011235957,0.10933660933660934
16,cloudy,N,"(33.534, 40.618]","[24.48, 36.72)",18.441666666666666,0.16461916461916462
16,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",19.091101055806938,0.2714987714987715
16,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",19.24277777777778,0.257985257985258
16,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",17.175136612021856,0.14987714987714987
16,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",20.958308457711443,1.2346437346437347
16,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",21.308078703703703,0.8845208845208845
16,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",17.890807560137457,0.23832923832923833
16,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",22.800583864118895,0.3857493857493858
16,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",20.072647527910686,1.2837837837837838
16,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",20.120216049382716,0.26535626535626533
16,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",22.481126998769987,2.6633906633906634
16,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",20.64545772187282,1.757985257985258
16,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",22.806680731364278,1.746928746928747
16,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",23.192395877156077,5.84029484029484
16,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",22.011351436690873,3.8906633906633905
16,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",22.061051534107833,1.3746928746928746
16,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",21.76108295795796,2.1818181818181817
16,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",20.83354870775348,1.2358722358722358
16,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",22.279140461215935,0.585995085995086
16,cloudy,Y,"(33.534, 40.618]","[0.0, 12.24)",11.664990906729022,1.576167076167076
16,cloudy,Y,"(33.534, 40.618]","[24.48, 36.72)",10.821453168044078,2.3783783783783785
16,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",10.664187178793616,4.541769041769042
16,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",11.689124022059765,3.192874692874693
16,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",13.119234567901234,1.6584766584766584
16,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",11.745553822152885,6.2997542997543
16,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",11.934653619136379,6.590909090909091
16,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",11.722745825602969,3.310810810810811
16,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",12.05471189327278,4.328009828009828
16,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",12.322937189967162,11.722358722358722
16,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",12.06076026689221,4.357493857493857
16,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",12.73031891891892,11.363636363636363
16,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",12.170829082815542,13.246928746928747
16,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",12.501509689049122,5.452088452088452
16,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",13.368675609295297,13.004914004914005
16,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",12.86822192212469,18.194103194103196
16,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",12.819364445986585,7.081081081081081
16,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",12.575184326317041,6.886977886977887
16,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",12.29065713787694,7.047911547911548
16,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",12.84834664891256,3.6904176904176906
16,rain,N,"(33.534, 40.618]","[24.48, 36.72)",18.14282051282051,0.07985257985257985
16,rain,N,"(40.618, 47.703]","[12.24, 24.48)",21.236324786324783,0.04791154791154791
